##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_4.ttl
Number of Nodes : 397
Number of edges : 747
cumulative number of nodes : 397
degree_histogram : [0, 128, 68, 63, 42, 24, 14, 9, 8, 6, 8, 7, 4, 5, 2, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.004751545683535608
Average degree connectivity : {4: 4.767857142857143, 9: 3.462962962962963, 6: 4.392857142857143, 1: 0.2734375, 5: 2.8916666666666666, 2: 0.6764705882352942, 14: 5.178571428571429, 3: 2.4232804232804233, 10: 2.4625, 11: 4.116883116883117, 22: 2.227272727272727, 7: 3.3492063492063493, 12: 3.7916666666666665, 8: 4.609375, 15: 3.066666666666667, 35: 5.4, 23: 3.0217391304347827, 16: 3.4375, 13: 4.2, 24: 2.875, 17: 7.647058823529412}
#### Subject, Object, predicate ####
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_10.ttl
Number of Nodes : 284
Number of edges : 574
cumulative number of nodes : 4696
degree_histogram : [0, 88, 37, 58, 30, 21, 9, 1, 6, 6, 4, 4, 5, 4, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.007141790673368835
Average degree connectivity : {15: 6.333333333333333, 2: 0.9864864864864865, 32: 6.34375, 1: 0.36363636363636365, 4: 5.125, 13: 5.3076923076923075, 11: 2.977272727272727, 22: 2.8181818181818183, 8: 5.416666666666667, 7: 4.571428571428571, 5: 5.380952380952381, 3: 3.1379310344827585, 10: 6.025, 6: 5.907407407407407, 23: 4.3478260869565215, 9: 4.351851851851852, 12: 3.7, 20: 1.8, 28: 2.5714285714285716, 18: 6.277777777777778, 25: 1.8, 14: 4.142857142857143, 16: 2.0}
#### Subject, Object, predicate ####
WebServer01,IP_192_168_1_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01,DataCenterA_Rack1_U10,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,HPProLiantDL380,{'label': 'resourceProductModel', 'color': 'white'}
WebServer01,WebServer01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,ServerType,{'label': 'resourceType', 'color': 'white'}
TT_20231026_001,Total breakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20231026_001,CriticalWebApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20231026_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20231026_001,CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,Event_TT_StatusChange_Resolved,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20231026_001,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TT_20231026_001,WebAppServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,Event_TT_StatusChange_InProgress,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20231026_001,NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,SupervisionOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20231026_001,AppSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20231026_001,NetworkTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,Interrupted service,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_20231026_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20231026_001,Managed backbone networks,{'label': 'problemResponsibility', 'color': 'white'}
TT_20231026_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,Blocking,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20231026_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20231026_001,Immediate Intervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_20231026_001,Router_Core_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20231026_001,Event_CR01_Eth0_Down,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20231026_001,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20231026_001,BlockingSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20231026_001,NOC_Team,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,Network equipment failure,{'label': 'problemCategory', 'color': 'white'}
BobJohnson,OrangeCorp,{'label': 'org#memberOf', 'color': 'white'}
BobJohnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white'}
BobJohnson,OrangeCorp_extra_node_1,{'label': 'org#memberOf', 'color': 'white'}
OrangeCorp,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrangeCorp,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,HighSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,RouterCore01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,NetworkOperationsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,SupervisionOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,InternetAccessService,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
CR_20231101_001,Router_Core_01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20231101_001,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20231101_001,CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20231101_001,Event_ConfigChange_RTR01,{'label': 'documentStatusHistory', 'color': 'white'}
CR_20231101_001,Standard Router Interface Configuration,{'label': 'changeRequestSpecification', 'color': 'white'}
CR_20231101_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20231101_001,Standard Change,{'label': 'changeRequestType', 'color': 'white'}
CR_20231101_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20231101_001,JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20231101_001,JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20231101_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20231101_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20231101_001,FirmwareUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
Router_Core_01,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router_Core_01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
Router_Core_01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
Router_Core_01,Router,{'label': 'resourceType', 'color': 'white'}
Router_Core_01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router_Core_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Router_Core_01,NOC_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Router_Core_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Router_Core_01,Rack_A1_L06,{'label': 'locatedAtLocus', 'color': 'white'}
RackA1,WebServer01,{'label': 'bot#hasElement', 'color': 'white'}
RackA1,ServerRoomA,{'label': 'bot#hasZone', 'color': 'white'}
RackA1,CoreRouter01,{'label': 'bot#hasElement', 'color': 'white'}
CR_20231115_001,JohnDoe_extra_node_0,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20231115_001,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
CR_20231115_001,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20231115_001,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20231115_001,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20231115_001,OP_RouterUpgrade,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CR_20231115_001,CoreRouter02,{'label': 'changeRequestImpact', 'color': 'white'}
JohnDoe_extra_node_0,NetworkTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe_extra_node_0,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe_extra_node_0,mailto:john.doe@example.com,{'label': 'mbox', 'color': 'white'}
JohnDoe_extra_node_0,CoreRouter02,{'label': 'agentManagesResource', 'color': 'white'}
Event_ConfigChange_RTR01,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_ConfigChange_RTR01,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
EdgeSwitch05,RackL06,{'label': 'locatedAtLocus', 'color': 'white'}
EdgeSwitch05,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
EdgeSwitch05,JuniperEX4600,{'label': 'resourceProductModel', 'color': 'white'}
EdgeSwitch05,Switch,{'label': 'resourceType', 'color': 'white'}
EdgeSwitch05,In Use,{'label': 'resourceUsageState', 'color': 'white'}
EdgeSwitch05,IP_10_0_0_5,{'label': 'resourceManagementIPAddress', 'color': 'white'}
RackL06,ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
AppSupport_Team,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupport_Team,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
ServerWeb01_Eth0,Link_Router01_ServerWeb01,{'label': 'networkInterfaceConnects', 'color': 'white'}
ServerWeb01_Eth0,ServerWeb01,{'label': 'networkInterfaceOf', 'color': 'white'}
ServerWeb01_Eth0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Link_Router01_ServerWeb01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Link_Router01_ServerWeb01,Router01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_Router01_ServerWeb01,ServerWeb01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
CustomerPortal_Prod_Module,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortal_Prod_Module,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortal_Prod_Module,AppSupport_Team,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CustomerPortal_Prod_Module,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortal_Prod_Module,CustomerPortal_App,{'label': 'applicationModuleOf', 'color': 'white'}
CRM_Prod_Module,ApplicationSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CRM_Prod_Module,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CRM_Prod_Module,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CRM_Prod_Module,CRM_Application,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationSupportTeam,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
ApplicationSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
Event_RouterInterfaceDown,NMS_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_RouterInterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_RouterInterfaceDown,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
NMS_System,Monitoring Tool,{'label': 'applicationType', 'color': 'white'}
NetworkTeam,ITOperationsDept,{'label': 'org#unitOf', 'color': 'white'}
NetworkTeam,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
EdgeSwitch05_Gi0_1,EdgeSwitch05,{'label': 'networkInterfaceOf', 'color': 'white'}
EdgeSwitch05_Gi0_1,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
EdgeSwitch05_Gi0_1,Link_EdgeSwitch05_CoreRouter01,{'label': 'networkInterfaceConnects', 'color': 'white'}
EdgeSwitch05_Gi0_1,Link_WebAppServer01_EdgeSwitch05,{'label': 'networkInterfaceConnects', 'color': 'white'}
TT_20231026_001_Note1,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_20231026_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20231026_001_Note1,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
TT_20231026_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_20231026_001_Note1,CorrectiveAction_RestartInterface,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
JohnDoe,NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,Internal Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,Router_Core_01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,WANLink_Paris_Lyon,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,NetworkOperationsTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe,NOC_Team,{'label': 'org#memberOf', 'color': 'white'}
Link_Router_Web_CP,Router_Core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_Router_Web_CP,NOC_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Link_Router_Web_CP,WebServer_CP_01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Rack_A1_L5,ServerRoom_A1,{'label': 'subSystemOf', 'color': 'white'}
ServerRoom_A1,DataCenter_Paris,{'label': 'bot#hasSpace', 'color': 'white'}
ServerWeb01,Virtual Machine,{'label': 'resourceType', 'color': 'white'}
ServerWeb01,OrangeCorp_extra_node_1,{'label': 'resourceManagedBy', 'color': 'white'}
ServerWeb01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
ServerWeb01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
ServerWeb01,OrangeCorp,{'label': 'resourceManagedBy', 'color': 'white'}
ServerWeb01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
ServerWeb01,RackA1_U42,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer_CP_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
WebServer_CP_01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer_CP_01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer_CP_01,HP_ProLiant_DL380,{'label': 'resourceProductModel', 'color': 'white'}
WebServer_CP_01,Rack_A1_L06,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer_CP_01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer_CP_01,VirtualCenter_01,{'label': 'clusterController', 'color': 'white'}
WebServer_CP_01,Server,{'label': 'resourceType', 'color': 'white'}
Event_AppError,WebAppServer01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_AppError,APM_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_AppError,Major,{'label': 'alarmSeverity', 'color': 'white'}
WebAppServer01,In Use,{'label': 'resourceUsageState', 'color': 'white'}
WebAppServer01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebAppServer01,HPProLiantDL380,{'label': 'resourceProductModel', 'color': 'white'}
WebAppServer01,IP_192_168_1_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebAppServer01,Server,{'label': 'resourceType', 'color': 'white'}
WebAppServer01,CriticalWebApp,{'label': 'resourceForApplication', 'color': 'white'}
WebAppServer01,RackL06,{'label': 'locatedAtLocus', 'color': 'white'}
WAN_Link_Paris_ProviderA,Router_Core_01_GE0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
WAN_Link_Paris_ProviderA,Router_Core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
WAN_Link_Paris_ProviderA,ProviderA_Router_Edge,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Router_Core_01_GE0_0_0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Router_Core_01_GE0_0_0,Router_Core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router_Core_01_GE0_0_0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
AppSupportTeam,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupportTeam,ITOperationsDept,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,WebAppServer01,{'label': 'agentManagesResource', 'color': 'white'}
AppSupportTeam,OrangeCorp_extra_node_2,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,TicketingSystemContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CoreRouter01,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01,Router,{'label': 'resourceType', 'color': 'white'}
CoreRouter01,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01,In Use,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter01,IP_192_168_1_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01,RackL06,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,RouterType,{'label': 'resourceType', 'color': 'white'}
AppServer_CRM_Prod,Application Server,{'label': 'resourceType', 'color': 'white'}
AppServer_CRM_Prod,ApplicationSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
AppServer_CRM_Prod,HP_ProLiant_DL380,{'label': 'resourceProductModel', 'color': 'white'}
AppServer_CRM_Prod,CRM_Prod_Module,{'label': 'resourceForApplication', 'color': 'white'}
AppServer_CRM_Prod,IP_10_0_0_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
AppServer_CRM_Prod,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
AppServer_CRM_Prod,In Use,{'label': 'resourceUsageState', 'color': 'white'}
CriticalWebApp,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
CriticalWebApp,Customer-Facing Service,{'label': 'applicationType', 'color': 'white'}
ServerRoomA,ParisDataCenter,{'label': 'bot#hasBuilding', 'color': 'white'}
ServerRoomA,DataCenterParis,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,MainDataCenter,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,RackA1,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,RackA2,{'label': 'bot#hasSpace', 'color': 'white'}
GigabitEthernet0_0_1_CR01,WANLink_Paris_Lyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
GigabitEthernet0_0_1_CR01,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
GigabitEthernet0_0_1_CR01,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
WANLink_Paris_Lyon,CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
WANLink_Paris_Lyon,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WANLink_Paris_Lyon,CoreRouter02,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
CR_20240501_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240501_001,DBUpgrade_OperationPlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CR_20240501_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240501_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240501_001,JohnDoe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20240501_001,JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20240501_001,CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20240501_001,CustomerPortal_Prod_Module,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,RouterOSUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
Event_InterfaceDown,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,NetworkOperationsTeam,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_InterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,NetworkMonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,NMS_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,OpPlan_InterfaceRestart,{'label': 'alarmProposedRepairAction', 'color': 'white'}
Event_InterfaceDown,CorrectiveAction_RestartInterface,{'label': 'alarmMitigatedBy', 'color': 'white'}
Event_InterfaceDown,CoreRouter01_Gi0_0_0,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,MonitoringSystemApp,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
CustomerPortalApp,Web Application,{'label': 'applicationType', 'color': 'white'}
CustomerPortalApp,CustomerPortal_Prod,{'label': 'subSystem', 'color': 'white'}
CustomerPortalApp,OrangeCorp_extra_node_1,{'label': 'elementManagedBy', 'color': 'white'}
CustomerPortalApp,WebAppType,{'label': 'applicationType', 'color': 'white'}
CustomerPortalApp,Customer Facing Service,{'label': 'applicationType', 'color': 'white'}
CustomerPortalApp,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalApp,HighImportance,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalApp,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalApp,OrangeCorp,{'label': 'elementManagedBy', 'color': 'white'}
CustomerPortalApp,WebApplicationType,{'label': 'applicationType', 'color': 'white'}
Server_App_01_Eth0,Server_App_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Server_App_01_Eth0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Server_App_01_Eth0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
Server_App_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Server_App_01,CustomerPortal_App,{'label': 'resourceForApplication', 'color': 'white'}
Server_App_01,AppSupport_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Server_App_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Server_App_01,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white'}
Server_App_01,IP_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Server_App_01,Physical Server,{'label': 'resourceType', 'color': 'white'}
TT_20240423_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240423_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240423_001,Blocking,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240423_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240423_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240423_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240423_001,CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,NetworkOperationsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240423_001,Router_Core_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,NOC_Team,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240423_001,WANLink_Paris_Lyon,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,InternetAccess_Service,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240423_001,CRM_Prod_Module,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240423_001,Event_RouterInterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
NetworkOpsTeam,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
NetworkOpsTeam,EdgeSwitch05,{'label': 'agentManagesResource', 'color': 'white'}
NetworkOpsTeam,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkOpsTeam,OrangeCorp_extra_node_1,{'label': 'org#unitOf', 'color': 'white'}
NetworkOpsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
RouterCore01,DataCenterA_Rack2_U5,{'label': 'locatedAtLocus', 'color': 'white'}
RouterCore01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
RouterCore01,InternetAccessService,{'label': 'resourceForApplication', 'color': 'white'}
RouterCore01,RouterType,{'label': 'resourceType', 'color': 'white'}
RouterCore01,RouterCore01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
ChangeRequest_RouterUpgrade,RouterOSUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
